refund_id,order_id,promo_name,product_name,order_time,refund_time,original_quantity,refund_quantity,avg_actual_unit_price,refund_amount,refund_reason
TK202301081159230167,20230108094702262925,年货节,唇釉,2023-01-08 09:47:02.413542,2023-01-08 11:59:23.615969,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301081231480168,20230108122842312549,年货节,唇釉,2023-01-08 12:28:42.541620,2023-01-08 12:31:48.232939,1,1,90.0,90.0,忘记使用优惠/凑单重拍
TK202301081231530169,20230108123103153447,年货节,唇釉,2023-01-08 12:31:03.661571,2023-01-08 12:31:53.237981,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301081236260170,20230108123520862301,年货节,唇釉,2023-01-08 12:35:20.544633,2023-01-08 12:36:26.581642,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301081245010171,20230107125420460373,年货节,唇釉,2023-01-07 12:54:20.455751,2023-01-08 12:45:01.028836,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301081250440172,20230108035216561229,年货节,唇釉,2023-01-08 03:52:16.972355,2023-01-08 12:50:44.426885,2,2,82.5,165.0,其他
TK202301081301400173,20230108130047570087,年货节,唇釉,2023-01-08 13:00:47.046629,2023-01-08 13:01:40.526342,2,1,82.5,82.5,忘记使用优惠/凑单重拍
TK202301081309180174,20230108130811649113,年货节,唇釉,2023-01-08 13:08:11.840912,2023-01-08 13:09:18.669642,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301081309440175,20230107205009785316,年货节,唇釉,2023-01-07 20:50:09.652200,2023-01-08 13:09:44.683730,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301081322390176,20230108131412848034,年货节,唇釉,2023-01-08 13:14:12.969827,2023-01-08 13:22:39.756361,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301081323100177,20230108100518674062,年货节,唇釉,2023-01-08 10:05:18.242225,2023-01-08 13:23:10.228119,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301081328440178,20230108132450522567,年货节,唇釉,2023-01-08 13:24:50.216486,2023-01-08 13:28:44.642467,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202301081343410179,20230108130531723787,年货节,唇釉,2023-01-08 13:05:31.876697,2023-01-08 13:43:41.439438,1,1,90.0,90.0,价格/优惠规则看不懂
TK202301081358510180,20230108135604184695,年货节,唇釉,2023-01-08 13:56:04.087544,2023-01-08 13:58:51.002228,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301081404580181,20230108134630242660,年货节,唇釉,2023-01-08 13:46:30.242444,2023-01-08 14:04:58.587659,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301081422250182,20230108142211911274,年货节,唇釉,2023-01-08 14:22:11.903611,2023-01-08 14:22:25.890795,2,1,82.5,82.5,地址/收件信息需修改
TK202301081426040183,20230108083357307580,年货节,唇釉,2023-01-08 08:33:57.803069,2023-01-08 14:26:04.246098,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301081438560184,20230108143232932596,年货节,唇釉,2023-01-08 14:32:32.437616,2023-01-08 14:38:56.441238,7,2,97.14285714285714,194.29,拍错/改变主意/重复下单
TK202301081501330185,20230108145857182749,年货节,唇釉,2023-01-08 14:58:57.220197,2023-01-08 15:01:33.889692,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301081546120186,20230108154308864850,年货节,唇釉,2023-01-08 15:43:08.319869,2023-01-08 15:46:12.197986,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301081554260187,20230108155258886209,年货节,唇釉,2023-01-08 15:52:58.560338,2023-01-08 15:54:26.238504,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301081602100188,20230108151925564060,年货节,唇釉,2023-01-08 15:19:25.046180,2023-01-08 16:02:10.362366,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301081607130189,20230108111456534507,年货节,唇釉,2023-01-08 11:14:56.738029,2023-01-08 16:07:13.891894,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301081621430190,20230108134805991488,年货节,唇釉,2023-01-08 13:48:05.524255,2023-01-08 16:21:43.742272,1,1,90.0,90.0,其他
TK202301081702030191,20230108143654119178,年货节,唇釉,2023-01-08 14:36:54.007695,2023-01-08 17:02:03.667307,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301081706090192,20230108170111953825,年货节,唇釉,2023-01-08 17:01:11.887355,2023-01-08 17:06:09.900928,1,1,90.0,90.0,价格/优惠规则看不懂
TK202301081714190193,20230108171357542074,年货节,唇釉,2023-01-08 17:13:57.012616,2023-01-08 17:14:19.830499,5,2,92.0,184.0,优惠券未领到/不满足门槛
TK202301081735510194,20230108072239897352,年货节,唇釉,2023-01-08 07:22:39.666721,2023-01-08 17:35:51.600497,2,2,82.5,165.0,价格/优惠规则看不懂
TK202301081737400195,20230108154330775102,年货节,唇釉,2023-01-08 15:43:30.646685,2023-01-08 17:37:40.841566,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301081742090196,20230108000627830114,年货节,唇釉,2023-01-08 00:06:27.565148,2023-01-08 17:42:09.027419,2,2,82.5,165.0,忘记使用优惠/凑单重拍
TK202301081802030197,20230108175827783550,年货节,唇釉,2023-01-08 17:58:27.432687,2023-01-08 18:02:03.627924,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301081805550198,20230108114634219088,年货节,唇釉,2023-01-08 11:46:34.904963,2023-01-08 18:05:55.276768,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301081806460199,20230108180554427545,年货节,唇釉,2023-01-08 18:05:54.170811,2023-01-08 18:06:46.458803,1,1,90.0,90.0,忘记使用优惠/凑单重拍
TK202301081816350200,20230108181204989353,年货节,唇釉,2023-01-08 18:12:04.096247,2023-01-08 18:16:35.921995,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301081837020201,20230108170652896763,年货节,唇釉,2023-01-08 17:06:52.199697,2023-01-08 18:37:02.786663,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301081849370202,20230107011751670449,年货节,唇釉,2023-01-07 01:17:51.550671,2023-01-08 18:49:37.101328,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202301081851090203,20230108175517259603,年货节,唇釉,2023-01-08 17:55:17.875002,2023-01-08 18:51:09.157396,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202301081900090204,20230108042847718636,年货节,唇釉,2023-01-08 04:28:47.825109,2023-01-08 19:00:09.699570,4,2,87.5,175.0,优惠券未领到/不满足门槛
TK202301081903390205,20230108153913840204,年货节,唇釉,2023-01-08 15:39:13.524639,2023-01-08 19:03:39.631818,7,7,97.14285714285714,680.0,拍错/改变主意/重复下单
TK202301081915520206,20230108164532372553,年货节,唇釉,2023-01-08 16:45:32.151209,2023-01-08 19:15:52.044934,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301081934120207,20230108192829811939,年货节,唇釉,2023-01-08 19:28:29.713478,2023-01-08 19:34:12.707810,2,2,82.5,165.0,价格/优惠规则看不懂
TK202301081947040208,20230108194207422900,年货节,唇釉,2023-01-08 19:42:07.221133,2023-01-08 19:47:04.157581,1,1,90.0,90.0,地址/收件信息需修改
TK202301081948520209,20230108094531650527,年货节,唇釉,2023-01-08 09:45:31.166201,2023-01-08 19:48:52.275597,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301081949220210,20230107145546259347,年货节,唇釉,2023-01-07 14:55:46.563146,2023-01-08 19:49:22.673773,2,1,82.5,82.5,忘记使用优惠/凑单重拍
TK202301081951060211,20230108001226212401,年货节,唇釉,2023-01-08 00:12:26.336844,2023-01-08 19:51:06.116324,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301081954530212,20230108191344590458,年货节,唇釉,2023-01-08 19:13:44.756138,2023-01-08 19:54:53.924017,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301082008360213,20230108200626903443,年货节,唇釉,2023-01-08 20:06:26.005211,2023-01-08 20:08:36.786803,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202301082049390214,20230108204906130361,年货节,唇釉,2023-01-08 20:49:06.494566,2023-01-08 20:49:39.359375,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202301082056430215,20230108205327390170,年货节,唇釉,2023-01-08 20:53:27.470390,2023-01-08 20:56:43.598871,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202301082059150216,20230108205907389188,年货节,唇釉,2023-01-08 20:59:07.028465,2023-01-08 20:59:15.816919,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301082109150217,20230108162852993103,年货节,唇釉,2023-01-08 16:28:52.629066,2023-01-08 21:09:15.960201,2,2,82.5,165.0,地址/收件信息需修改
TK202301082113390218,20230108210944422411,年货节,唇釉,2023-01-08 21:09:44.022177,2023-01-08 21:13:39.230694,3,3,80.0,240.0,忘记使用优惠/凑单重拍
TK202301082131350219,20230108212836453870,年货节,唇釉,2023-01-08 21:28:36.151002,2023-01-08 21:31:35.139617,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301082151320220,20230108190446681522,年货节,唇釉,2023-01-08 19:04:46.356355,2023-01-08 21:51:32.713610,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202301082157590221,20230108213702356086,年货节,唇釉,2023-01-08 21:37:02.345002,2023-01-08 21:57:59.202877,2,2,82.5,165.0,地址/收件信息需修改
TK202301082214050222,20230108214734682071,年货节,唇釉,2023-01-08 21:47:34.261034,2023-01-08 22:14:05.254775,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301082223010223,20230108222029510989,年货节,唇釉,2023-01-08 22:20:29.063975,2023-01-08 22:23:01.848253,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202301082225580224,20230108222143505018,年货节,唇釉,2023-01-08 22:21:43.133855,2023-01-08 22:25:58.990776,2,2,82.5,165.0,价格/优惠规则看不懂
TK202301082228550225,20230108213026718929,年货节,唇釉,2023-01-08 21:30:26.294360,2023-01-08 22:28:55.161002,1,1,90.0,90.0,地址/收件信息需修改
TK202301082229470226,20230108222746249542,年货节,唇釉,2023-01-08 22:27:46.895399,2023-01-08 22:29:47.817465,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301082234040227,20230108222920258681,年货节,唇釉,2023-01-08 22:29:20.988830,2023-01-08 22:34:04.546375,2,2,82.5,165.0,忘记使用优惠/凑单重拍
TK202301082242170228,20230108223929973648,年货节,唇釉,2023-01-08 22:39:29.108433,2023-01-08 22:42:17.800232,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301082255240229,20230108225031684140,年货节,唇釉,2023-01-08 22:50:31.000001,2023-01-08 22:55:24.264743,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301082259070230,20230108225650113705,年货节,唇釉,2023-01-08 22:56:50.271405,2023-01-08 22:59:07.092915,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301082300100231,20230108225733486803,年货节,唇釉,2023-01-08 22:57:33.754875,2023-01-08 23:00:10.878697,1,1,90.0,90.0,价格/优惠规则看不懂
TK202301082325240232,20230108232252328320,年货节,唇釉,2023-01-08 23:22:52.904972,2023-01-08 23:25:24.997666,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202301082348020233,20230108234533423752,年货节,唇釉,2023-01-08 23:45:33.797285,2023-01-08 23:48:02.995975,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301082350210234,20230108234542677491,年货节,唇釉,2023-01-08 23:45:42.243423,2023-01-08 23:50:21.811722,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301082356060235,20230108235411621759,年货节,唇釉,2023-01-08 23:54:11.129939,2023-01-08 23:56:06.006793,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301082356080236,20230108230011739365,年货节,唇釉,2023-01-08 23:00:11.545573,2023-01-08 23:56:08.067809,2,1,82.5,82.5,地址/收件信息需修改
TK202301082357060237,20230108011026787689,年货节,唇釉,2023-01-08 01:10:26.545951,2023-01-08 23:57:06.064108,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301090001370238,20230108232636339524,年货节,唇釉,2023-01-08 23:26:36.844989,2023-01-09 00:01:37.579364,2,2,82.5,165.0,地址/收件信息需修改
TK202301090003410239,20230108231737330703,年货节,唇釉,2023-01-08 23:17:37.556874,2023-01-09 00:03:41.793731,2,2,82.5,165.0,价格/优惠规则看不懂
TK202301090023590240,20230107091648196772,年货节,唇釉,2023-01-07 09:16:48.291284,2023-01-09 00:23:59.955605,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301090038570241,20230108234345436669,年货节,唇釉,2023-01-08 23:43:45.664131,2023-01-09 00:38:57.029034,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301090051290242,20230109004750991636,年货节,唇釉,2023-01-09 00:47:50.798988,2023-01-09 00:51:29.453815,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301090100050243,20230108092347130547,年货节,唇釉,2023-01-08 09:23:47.103937,2023-01-09 01:00:05.743657,2,2,82.5,165.0,忘记使用优惠/凑单重拍
TK202301090100510244,20230109005720808843,年货节,唇釉,2023-01-09 00:57:20.304626,2023-01-09 01:00:51.705786,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301090105500245,20230108223521408431,年货节,唇釉,2023-01-08 22:35:21.574330,2023-01-09 01:05:50.836510,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301090118090246,20230109000851631399,年货节,唇釉,2023-01-09 00:08:51.843719,2023-01-09 01:18:09.118762,1,1,90.0,90.0,忘记使用优惠/凑单重拍
TK202301090125440247,20230109004327788927,年货节,唇釉,2023-01-09 00:43:27.218938,2023-01-09 01:25:44.251002,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301090130500248,20230108235446169190,年货节,唇釉,2023-01-08 23:54:46.677960,2023-01-09 01:30:50.589335,3,3,80.0,240.0,地址/收件信息需修改
TK202301090139570249,20230107095321127277,年货节,唇釉,2023-01-07 09:53:21.021208,2023-01-09 01:39:57.661780,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301090146430250,20230109014452275588,年货节,唇釉,2023-01-09 01:44:52.148925,2023-01-09 01:46:43.807036,1,1,90.0,90.0,价格/优惠规则看不懂
TK202301090148330251,20230107034031286341,年货节,唇釉,2023-01-07 03:40:31.028702,2023-01-09 01:48:33.283292,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301090202320252,20230108195137483671,年货节,唇釉,2023-01-08 19:51:37.751552,2023-01-09 02:02:32.676532,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202301090206430253,20230109020022438191,年货节,唇釉,2023-01-09 02:00:22.756649,2023-01-09 02:06:43.262480,4,4,87.5,350.0,优惠券未领到/不满足门槛
TK202301090210080254,20230109020548454881,年货节,唇釉,2023-01-09 02:05:48.866244,2023-01-09 02:10:08.093604,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301090225020255,20230109014123215418,年货节,唇釉,2023-01-09 01:41:23.404033,2023-01-09 02:25:02.008498,2,2,82.5,165.0,地址/收件信息需修改
TK202301090235280256,20230107083200383632,年货节,唇釉,2023-01-07 08:32:00.774340,2023-01-09 02:35:28.931609,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202301090246480257,20230108180354998356,年货节,唇釉,2023-01-08 18:03:54.517462,2023-01-09 02:46:48.445985,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301090253210258,20230108235747835789,年货节,唇釉,2023-01-08 23:57:47.893840,2023-01-09 02:53:21.766353,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301090258330259,20230107092409718688,年货节,唇釉,2023-01-07 09:24:09.943395,2023-01-09 02:58:33.919721,1,1,90.0,90.0,价格/优惠规则看不懂
TK202301090300310260,20230109002500102041,年货节,唇釉,2023-01-09 00:25:00.422508,2023-01-09 03:00:31.109498,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301090311340261,20230109031050919310,年货节,唇釉,2023-01-09 03:10:50.069881,2023-01-09 03:11:34.709003,1,1,90.0,90.0,地址/收件信息需修改
TK202301090314230262,20230108034228970286,年货节,唇釉,2023-01-08 03:42:28.373411,2023-01-09 03:14:23.457138,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202301090318590263,20230109031821465899,年货节,唇釉,2023-01-09 03:18:21.772369,2023-01-09 03:18:59.434959,1,1,90.0,90.0,地址/收件信息需修改
TK202301090325020264,20230109014102779494,年货节,唇釉,2023-01-09 01:41:02.030944,2023-01-09 03:25:02.581887,1,1,90.0,90.0,其他
TK202301090331490265,20230108230726642366,年货节,唇釉,2023-01-08 23:07:26.340102,2023-01-09 03:31:49.306475,2,2,82.5,165.0,价格/优惠规则看不懂
TK202301090334210266,20230109032136656871,年货节,唇釉,2023-01-09 03:21:36.742204,2023-01-09 03:34:21.413866,1,1,90.0,90.0,忘记使用优惠/凑单重拍
TK202301090335300267,20230108011526802090,年货节,唇釉,2023-01-08 01:15:26.503514,2023-01-09 03:35:30.474624,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202301090338480268,20230108223551753782,年货节,唇釉,2023-01-08 22:35:51.967518,2023-01-09 03:38:48.459210,3,1,80.0,80.0,拍错/改变主意/重复下单
TK202301090340420269,20230109000733784757,年货节,唇釉,2023-01-09 00:07:33.542362,2023-01-09 03:40:42.970274,1,1,90.0,90.0,地址/收件信息需修改
TK202301090417380270,20230109032037963906,年货节,唇釉,2023-01-09 03:20:37.835903,2023-01-09 04:17:38.220246,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301090437520271,20230109043517251700,年货节,唇釉,2023-01-09 04:35:17.980474,2023-01-09 04:37:52.689028,2,2,82.5,165.0,地址/收件信息需修改
TK202301090444110272,20230108142116880135,年货节,唇釉,2023-01-08 14:21:16.881820,2023-01-09 04:44:11.570292,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202301090451250273,20230109044616600385,年货节,唇釉,2023-01-09 04:46:16.572437,2023-01-09 04:51:25.739652,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301090457040274,20230109045457447141,年货节,唇釉,2023-01-09 04:54:57.061016,2023-01-09 04:57:04.097105,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301090501590275,20230109050108506146,年货节,唇釉,2023-01-09 05:01:08.111826,2023-01-09 05:01:59.595125,3,1,80.0,80.0,拍错/改变主意/重复下单
TK202301090508570276,20230108205331796949,年货节,唇釉,2023-01-08 20:53:31.430279,2023-01-09 05:08:57.766399,2,2,82.5,165.0,地址/收件信息需修改
TK202301090509180277,20230109050804212358,年货节,唇釉,2023-01-09 05:08:04.015134,2023-01-09 05:09:18.715733,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301090511450278,20230109035928703794,年货节,唇釉,2023-01-09 03:59:28.719818,2023-01-09 05:11:45.603671,1,1,90.0,90.0,地址/收件信息需修改
TK202301090512460279,20230109041942428060,年货节,唇釉,2023-01-09 04:19:42.540580,2023-01-09 05:12:46.764456,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301090533000280,20230109035523397355,年货节,唇釉,2023-01-09 03:55:23.474315,2023-01-09 05:33:00.830206,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301090550290281,20230109050934549783,年货节,唇釉,2023-01-09 05:09:34.296688,2023-01-09 05:50:29.721743,2,1,82.5,82.5,忘记使用优惠/凑单重拍
TK202301090608100282,20230109060602150406,年货节,唇釉,2023-01-09 06:06:02.684859,2023-01-09 06:08:10.193530,2,1,82.5,82.5,地址/收件信息需修改
